"2016","11","30","lte","inactive","23.2917"
"2016","12","1","gsm","active-ok","21.4167"
"2016","12","1","gsm","active-faulty","1.1250"
"2016","12","1","gsm","inactive","10.4583"
"2016","12","1","umts","active-ok","19.1250"
"2016","12","1","umts","inactive","21.8750"
"2016","12","1","lte","active-ok","28.7083"
"2016","12","1","lte","active-faulty","1.0000"
"2016","12","1","lte","inactive","23.0000"
"2016","12","2","gsm","active-ok","21.0000"
"2016","12","2","gsm","active-faulty","1.0000"
"2016","12","2","gsm","inactive","11.0000"
"2016","12","2","umts","active-ok","17.7083"
"2016","12","2","umts","inactive","23.2917"
"2016","12","2","lte","active-ok","28.3750"
"2016","12","2","lte","active-faulty","1.0000"
"2016","12","2","lte","inactive","23.3333"
"2016","12","3","gsm","active-ok","21.0000"
"2016","12","3","gsm","active-faulty","1.0000"
"2016","12","3","gsm","inactive","11.0000"
"2016","12","3","umts","active-ok","17.0000"
"2016","12","3","umts","inactive","24.0000"
"2016","12","3","lte","active-ok","27.7083"
"2016","12","3","lte","active-faulty","1.0000"
"2016","12","3","lte","inactive","24.0000"
"2016","12","4","gsm","active-ok","21.0000"
"2016","12","4","gsm","active-faulty","1.0000"
"2016","12","4","gsm","inactive","11.0000"
"2016","12","4","umts","active-ok","17.0000"
"2016","12","4","umts","inactive","24.0000"
"2016","12","4","lte","active-ok","27.7083"
"2016","12","4","lte","active-faulty","1.0000"
"2016","12","4","lte","inactive","24.0000"
"2016","12","5","gsm","active-ok","21.0000"
"2016","12","5","gsm","active-faulty","1.0000"
"2016","12","5","gsm","inactive","11.0000"
"2016","12","5","umts","active-ok","17.2917"
"2016","12","5","umts","inactive","23.7083"
"2016","12","5","lte","active-ok","26.6667"
"2016","12","5","lte","active-faulty","1.7857"
"2016","12","5","lte","inactive","24.2917"
"2016","12","6","gsm","active-ok","20.5000"
"2016","12","6","gsm","active-faulty","1.0000"
"2016","12","6","gsm","inactive","11.5000"
"2016","12","6","umts","active-ok","17.8750"
"2016","12","6","umts","inactive","23.1250"
"2016","12","6","lte","active-ok","26.3333"
"2016","12","6","lte","active-faulty","2.2917"
"2016","12","6","lte","inactive","23.3750"
"2016","12","7","gsm","active-ok","19.5833"
"2016","12","7","gsm","active-faulty","1.0000"
"2016","12","7","gsm","inactive","12.4167"
